ticker,date,volume,open,high,low,close
HOLX,9/29/2021,1526943,72.99,74.81,72.81,73.99
HOLX,9/30/2021,1758942,74.28,75.49,73.8,73.81
HOLX,10/1/2021,1409257,73.73,73.79,71.24,72.22
HOLX,10/4/2021,1415616,72.24,72.56,70.18,70.7
HOLX,10/5/2021,1778185,71.44,71.77,70.28,70.31
HOLX,10/6/2021,2700516,70.31,71.41,69.801,71.34
HOLX,10/7/2021,1201664,71.55,72.5,71.55,71.72
HOLX,10/8/2021,1061885,72.12,72.64,71.3,71.37
HOLX,10/11/2021,1027675,71.05,71.58,69.85,69.95
HOLX,10/12/2021,1148559,70.22,70.59,69.735,69.83
HOLX,10/13/2021,927575,69.89,70.4,69.84,70.16
HOLX,10/14/2021,1464221,70.5,70.95,70.02,70.26
HOLX,10/15/2021,1948221,70.79,70.8,69.62,69.67
HOLX,10/18/2021,1560368,69.56,70.07,69.1,70.02
HOLX,10/19/2021,1428311,70.55,71.51,70.52,70.93
HOLX,10/20/2021,1667121,71.41,73.03,71.255,72.93
HOLX,10/21/2021,999161,73.16,73.72,72.53,73.64
HOLX,10/22/2021,574438,73.75,74.11,73.195,73.61
HOLX,10/25/2021,753010,73.7,73.7,72.81,73.03
HOLX,10/26/2021,841282,73.2,73.2,72.28,72.43
HOLX,10/27/2021,908710,72.56,72.65,71.31,71.66
HOLX,10/28/2021,924623,71.85,72.83,71.85,72.66
HOLX,10/29/2021,1232330,72.58,73.44,71.92,73.31
HOLX,11/1/2021,1684407,72.84,72.95,71.58,72.68
HOLX,11/2/2021,2671242,73.6,73.86,70.11,70.91
HOLX,11/3/2021,2155515,70.52,72.4,69.155,72.31
HOLX,11/4/2021,874567,72.03,72.88,71.4,71.83
HOLX,11/5/2021,2321096,70.86,71.44,68.03,68.97
HOLX,11/8/2021,1695736,69.33,71.2,69.221,71.13
HOLX,11/9/2021,1506200,70.92,71.795,70.66,71.26
HOLX,11/10/2021,1911671,71.23,72.91,71.01,71.44
HOLX,11/11/2021,1222562,71.46,73.01,71.22,72.61
HOLX,11/12/2021,1738921,72.58,73.71,71.98,73.54
HOLX,11/15/2021,1133501,73.68,74.15,72.9,73.25
HOLX,11/16/2021,1514212,73.38,74.67,73.135,73.18
HOLX,11/17/2021,1184239,73.65,73.99,72.84,73.25
HOLX,11/18/2021,1451564,73.52,73.62,72.555,73.26
HOLX,11/19/2021,1888015,73.83,76.26,73.37,75.33
HOLX,11/22/2021,1162120,75.08,75.41,73.51,73.59
HOLX,11/23/2021,2604875,73.75,74.72,72.305,74.35
HOLX,11/24/2021,1197201,74.17,74.95,73.73,74.91
HOLX,11/26/2021,1483296,75.9,77.89,75.75,76.83
HOLX,11/29/2021,1403260,76.25,77.28,75.5,75.97
HOLX,11/30/2021,2821693,76.52,77.25,74.24,74.73
HOLX,12/1/2021,1673889,74.63,74.98,72.23,73.06
HOLX,12/2/2021,1259851,72.86,74.18,72.31,73.77
HOLX,12/3/2021,1164859,74.38,74.7,73.018,73.94
HOLX,12/6/2021,1176306,73.97,74.64,73.29,74.42
HOLX,12/7/2021,1282339,75.07,76.25,74.1,76.15
HOLX,12/8/2021,1158758,76.1,76.36,75.03,76.05
HOLX,12/9/2021,909757,76.2,76.8,75.13,75.19
HOLX,12/10/2021,1638501,75.16,76.09,74.565,74.75
HOLX,12/13/2021,1345965,74.75,75.85,74.63,75.39
HOLX,12/14/2021,1056157,75.73,76.13,74.56,74.83
HOLX,12/15/2021,1977680,74.42,77.28,73.61,77.23
HOLX,12/16/2021,1680671,77.47,78.46,77.13,77.92
HOLX,12/17/2021,2644820,77.91,78.96,77.17,77.71
HOLX,12/20/2021,1613543,77.62,78.04,75.74,77.18
HOLX,12/21/2021,1739783,77.46,77.86,75.76,76.14
HOLX,12/22/2021,1187355,76.44,77.38,76.11,77.22
HOLX,12/23/2021,1880511,77.21,77.35,75.67,76.12
HOLX,12/27/2021,831830,76.42,77.07,76,76.85
HOLX,12/28/2021,1051784,76.9,76.9,75.08,75.21
HOLX,12/29/2021,1838440,75.1,75.345,74.32,75.09
HOLX,12/30/2021,1003525,75.31,76.92,75.147,76.62
HOLX,12/31/2021,683746,76.48,77.12,76.4,76.56
HOLX,1/3/2022,1679387,76.51,76.51,73.07,73.1
HOLX,1/4/2022,2555022,72.88,72.99,69.55,70.43
HOLX,1/5/2022,1928411,70.18,71.59,70.05,70.76
HOLX,1/6/2022,1913622,70.3,71.81,69.8,70.7
HOLX,1/7/2022,1279192,70.63,71.46,69.96,70.31
HOLX,1/10/2022,1890001,70.15,73.5,69.83,73.45
HOLX,1/11/2022,1500441,73.45,74.36,71.41,72.33
HOLX,1/12/2022,1002590,71.72,72.49,71.54,72.14
HOLX,1/13/2022,1368152,72,72,69.87,69.96
HOLX,1/14/2022,1694431,69.73,70.26,68.96,69.59
HOLX,1/18/2022,1537720,68.94,69.96,68.285,69.41
HOLX,1/19/2022,1319035,69.17,70.77,69.01,70.42
HOLX,1/20/2022,1296958,70.87,71.7,69.76,69.85
HOLX,1/21/2022,2222600,70.27,71.195,70.135,70.63
HOLX,1/24/2022,2787925,70.63,71.02,68.56,70.89
HOLX,1/25/2022,2561102,70.52,70.99,69.77,70.03
HOLX,1/26/2022,2403951,69.46,70.51,67.88,68.22
HOLX,1/27/2022,2335678,68.77,69.44,67.78,68.08
HOLX,1/28/2022,1307168,68.46,70.07,67.49,70.02
HOLX,1/31/2022,1677845,70.1,71.33,69.58,70.24
HOLX,2/1/2022,1518214,70.47,70.66,69.465,70.53
HOLX,2/2/2022,2004890,70.49,72.48,70.49,72.16
HOLX,2/3/2022,3702012,70.5,74.47,69.84,73.36
HOLX,2/4/2022,1950592,73.5,74.97,72.86,74.74
HOLX,2/7/2022,1331781,74.76,74.76,73.03,73.18
HOLX,2/8/2022,1560783,73.18,74.25,72.77,74.04
HOLX,2/9/2022,1397492,74.59,75.59,73.631,74.26
HOLX,2/10/2022,1228486,73.48,74.4,72.93,73.17
HOLX,2/11/2022,1340033,73.06,73.705,71.72,71.99
HOLX,2/14/2022,1690552,71.71,71.92,69.89,70.31
HOLX,2/15/2022,1644710,70.82,71.67,70.01,70.62
HOLX,2/16/2022,1254810,70.57,71.359,70.05,71.04
HOLX,2/17/2022,869692,70.84,71.35,69.77,69.88
HOLX,2/18/2022,1443931,70.16,70.75,69.66,70.05
HOLX,2/22/2022,1132997,70.25,70.8,69.9,70.53
HOLX,2/23/2022,1142050,70.63,71.79,70.55,70.87
HOLX,2/24/2022,1284824,68.71,71.24,68.71,71.11
HOLX,2/25/2022,2154833,71.53,72.69,70.45,72.39
HOLX,2/28/2022,3155363,72.24,72.35,69.93,71.17
HOLX,3/1/2022,1305367,71.12,72.06,70.27,70.88
HOLX,3/2/2022,1431273,70.72,71.75,70.45,71
HOLX,3/3/2022,1788218,71.49,71.94,70.66,70.9
HOLX,3/4/2022,1378167,70.69,72.52,70.26,72.22
HOLX,3/7/2022,1623917,72.41,72.72,70.89,71.65
HOLX,3/8/2022,1825807,71.32,71.76,69.5,69.7
HOLX,3/9/2022,1233236,70.43,71.46,69.865,71.16
HOLX,3/10/2022,825562,70.22,70.445,69.55,70.28
HOLX,3/11/2022,1283202,70.76,71.34,69.38,69.44
HOLX,3/14/2022,1619767,69.675,71.4,69.32,69.59
HOLX,3/15/2022,1240734,70.04,70.97,69.29,70.96
HOLX,3/16/2022,1130019,71.13,72.4,70.78,72.38
HOLX,3/17/2022,1407225,72.37,74.07,71.02,73.9
HOLX,3/18/2022,2670120,74.08,75,73.56,74.91
HOLX,3/21/2022,1674777,74.68,76.12,74.68,75.79
HOLX,3/22/2022,1246815,75.66,76.28,75.66,76.16
HOLX,3/23/2022,1650261,75.95,76.16,74.392,75.04
HOLX,3/24/2022,1261303,75.34,75.63,74.05,75.19
HOLX,3/25/2022,916482,75.65,76.05,75.12,76.05
HOLX,3/28/2022,1036107,76.16,76.29,75.17,76
HOLX,3/29/2022,1219822,76.56,76.965,75.76,75.92
HOLX,3/30/2022,1987664,75.92,76.69,75.6,76.67
HOLX,3/31/2022,1936873,76.53,78.14,75.78,76.82
HOLX,4/1/2022,2030755,76.91,77.07,75.14,76.93
HOLX,4/4/2022,1744460,74.98,76.385,74.51,76.1
HOLX,4/5/2022,1837852,75.95,77.87,75.82,77.66
HOLX,4/6/2022,1558999,77.31,78.505,76.955,78.34
HOLX,4/7/2022,2079650,77.94,79.99,77.64,79.47
HOLX,4/8/2022,1657842,79.75,80.49,78.88,79.99
HOLX,4/11/2022,1423995,79.76,79.91,76.36,76.52
HOLX,4/12/2022,2089143,76.48,78.27,76.3,76.5
HOLX,4/13/2022,1942894,76.032,77.035,75.46,76.89
HOLX,4/14/2022,4911791,77.18,78.14,75.595,76.33
HOLX,4/18/2022,1201658,76.11,76.4,74.37,75.18
HOLX,4/19/2022,1447274,75.15,76.79,74.79,76.28
HOLX,4/20/2022,1505395,76.459,78.21,76.03,78.18
HOLX,4/21/2022,1754945,78.07,79,76.81,77.07
HOLX,4/22/2022,2075677,76.56,76.58,73.83,73.93
HOLX,4/25/2022,1827561,72.974,73.245,71.87,72.73
HOLX,4/26/2022,1918085,72.06,72.23,70.36,70.54
HOLX,4/27/2022,2326427,70.49,71.28,70.02,70.84
HOLX,4/28/2022,4400430,68.03,71.87,67.61,71.4
HOLX,4/29/2022,3170140,71.33,73.765,70.82,71.99
HOLX,5/2/2022,2791918,72.03,73.66,71.695,72.91
HOLX,5/3/2022,1969633,73.15,74.715,72.87,73.13
HOLX,5/4/2022,1732388,73.31,75.9,73.225,75.7
HOLX,5/5/2022,2219037,75.02,75.89,73.79,74.77
HOLX,5/6/2022,1889875,74.56,74.95,73.23,74.11
HOLX,5/9/2022,1740203,73.44,73.77,72.22,72.76
HOLX,5/10/2022,1665205,73.08,73.75,72.14,73.32
HOLX,5/11/2022,2230043,73.28,75.14,72.7,73.49
HOLX,5/12/2022,1938503,73.38,74.59,73.245,74.27
HOLX,5/13/2022,1697966,74.55,76.635,74.08,76.28
HOLX,5/16/2022,2102908,76.34,78,75.63,77.22
HOLX,5/17/2022,2708069,78.08,79.68,77.99,79.08
HOLX,5/18/2022,2235197,78.94,79.02,77.25,77.55
HOLX,5/19/2022,2117537,77.36,78.53,76.97,78.12
HOLX,5/20/2022,1729502,78.78,78.86,76.58,77.75
HOLX,5/23/2022,1565205,78.24,79.14,77.93,78.81
HOLX,5/24/2022,1666208,78.72,79.45,77.77,78.39
HOLX,5/25/2022,3025142,78.42,78.44,75.46,76
HOLX,5/26/2022,3892910,76.53,76.73,75.8,76.19
HOLX,5/27/2022,3286420,76.92,78,76.83,77.46
HOLX,5/31/2022,5634731,77.32,77.32,75.06,75.27
HOLX,6/1/2022,2001116,75.57,76.01,73.33,74.65
HOLX,6/2/2022,1478184,74.72,76.11,74.03,75.99
HOLX,6/3/2022,1329511,75.61,75.78,74.65,75.3
HOLX,6/6/2022,918980,75.84,76,75.07,75.13
HOLX,6/7/2022,1564001,74.99,76.72,74.99,76.62
HOLX,6/8/2022,1159370,76.51,76.68,75.57,75.65
HOLX,6/9/2022,1579353,75.23,75.44,73.66,73.68
HOLX,6/10/2022,1462526,72.79,73.17,71.71,71.73
HOLX,6/13/2022,2109233,70.06,70.75,68.43,68.55
HOLX,6/14/2022,2069720,68.55,68.88,67.22,67.87
HOLX,6/15/2022,1854306,68.61,69.215,67.38,68.32
HOLX,6/16/2022,2102633,67.01,67.97,66.58,67.12
HOLX,6/17/2022,3338717,67.37,68.28,67.29,67.88
HOLX,6/21/2022,1361374,69.025,69.34,68.095,68.2
HOLX,6/22/2022,1485897,67.94,68.83,67.78,68.08
HOLX,6/23/2022,1676272,68.67,70.8,68.52,70.55
HOLX,6/24/2022,2590427,71,71.593,70.78,70.93
HOLX,6/27/2022,1394449,71.02,71.565,70.49,71.46
HOLX,6/28/2022,1272837,71.99,72.27,69.7,69.78
HOLX,6/29/2022,1036663,69.78,70.6,68.57,70.35
HOLX,6/30/2022,1713313,69.9,70.32,68.99,69.3
HOLX,7/1/2022,1347238,69.56,70.15,68.61,70.14
HOLX,7/5/2022,1386686,69.62,70.35,68.09,70.19
HOLX,7/6/2022,1779295,70.38,71.11,69.64,70.88
HOLX,7/7/2022,1563751,70.88,72.2,70.48,71.78
HOLX,7/8/2022,1092241,71.71,72.17,71.07,71.38
HOLX,7/11/2022,688677,70.79,71.67,70.64,71.42
HOLX,7/12/2022,1134127,71.66,72.88,70.14,70.68
HOLX,7/13/2022,1169399,70.17,71.37,69.94,70.35
HOLX,7/14/2022,1583979,69.95,70.02,68.26,69.39
HOLX,7/15/2022,1642081,69.84,70.957,69.55,70.59
HOLX,7/18/2022,2323568,68.75,69.28,67.58,68.47
HOLX,7/19/2022,1721700,69.31,70.99,69.07,70.49
HOLX,7/20/2022,1415519,69.36,70.42,69.34,70.11
HOLX,7/21/2022,2163981,70.46,71.91,70.38,71.89
HOLX,7/22/2022,1823970,72.45,72.45,69.91,70.54
HOLX,7/25/2022,1409280,70.65,70.65,69.8,70.26
HOLX,7/26/2022,1363054,70.69,70.77,69.68,70.06
HOLX,7/27/2022,2028178,69.83,71.02,69.56,70.94
HOLX,7/28/2022,2952019,70.42,71.54,68.5,70.78
HOLX,7/29/2022,1813498,70.37,71.57,70.006,71.38
HOLX,8/1/2022,1495496,71.1,71.59,70.4,70.95
